source,target,weight,Age_Giver,Age_Recipient
Harear,Hoerom,1,NA,81
Doleoy,Hoerom,1,87,94
Priare,Hoerom,1,NA,55
Doleoy,Hoerom,1,74,82
Lukaus,Hoerom,1,NA,81
ShRahe,Hoerom,1,44,44
Lomeom,Hoerom,1,NA,42
ShRahe,Hoerom,1,81,81
Joceoy,Hoerom,1,53,56
Doleoy,Hoerom,1,61,68
Joceoy,Hoerom,1,54,57
Joceoy,Hoerom,1,54,57
Doleoy,Hoerom,1,61,68
Stckte,Hoerom,1,76,54
Kakaaf,Hoerom,1,77,54
Brlera,Hoerom,1,NA,80
Kakaaf,Hoerom,1,80,58
Doleoy,Hoerom,1,74,81
Doleoy,Hoerom,1,62,69
Joceoy,Hoerom,1,65,68
Nieyia,Hoerom,1,NA,58
Kakaaf,Hoerom,1,79,56
Doleoy,Hoerom,1,62,70
Joceoy,Hoerom,1,66,69
Kakaaf,Hoerom,1,79,56
Kakaaf,Hoerom,1,77,55
Kakaaf,Hoerom,1,77,55
Lukaus,Hoerom,1,NA,82
Brtero,Hoerom,1,61,43
Kakaaf,Hoerom,1,67,44
Scpica,Hoerom,1,NA,69
Kakaaf,Hoerom,1,66,44
Scpica,Hoerom,1,NA,68
Kakaaf,Hoerom,1,79,56
Yadeao,Hoerom,1,NA,68
Kakaaf,Hoerom,1,77,55
Auenus,Hoerom,1,93,94
Joceoy,Hoerom,1,54,57
Kakaaf,Hoerom,1,77,55
Fildit,Hoerom,1,56,56
Kakaaf,Hoerom,1,80,57
Harear,Hoerom,1,NA,44
Kakaaf,Hoerom,1,78,55
Kakaaf,Hoerom,1,77,55
Ganeab,Hoerom,1,NA,81
Kakaaf,Hoerom,1,67,44
Lileib,Hoerom,1,NA,68
Doleoy,Hoerom,1,73,80
Kakaaf,Hoerom,1,79,57
Kakaaf,Hoerom,1,77,55
Kisain,Hoerom,1,NA,81
Fildit,Hoerom,1,56,56
Kisain,Hoerom,1,NA,44
Kakaaf,Hoerom,1,80,58
Frwnre,Hoerom,1,121,69
Kakaaf,Hoerom,1,77,54
Joceoy,Hoerom,1,66,69
Kakaaf,Hoerom,1,76,53
Joceoy,Hoerom,1,54,57
Kakaaf,Hoerom,1,77,54
Auenus,Hoerom,1,79,81
Kalaam,Hoerom,1,NA,43
Joceoy,Hoerom,1,77,81
Kalaam,Hoerom,1,NA,81
Doleoy,Hoerom,1,73,81
Kisain,Hoerom,1,NA,82
Kisain,Hoerom,1,NA,81
Kakaaf,Hoerom,1,81,58
Doleoy,Hoerom,1,62,69
Kakaaf,Hoerom,1,80,57
Kisain,Hoerom,1,NA,81
Kisain,Hoerom,1,NA,68
Doleoy,Hoerom,1,37,44
Kakaaf,Hoerom,1,77,54
Karial,Hoerom,1,47,81
Kakaaf,Hoerom,1,76,53
Kakaaf,Hoerom,1,79,57
Yadeao,Hoerom,1,NA,58
Kisain,Hoerom,1,NA,69
Kalaam,Hoerom,1,NA,82
Kakaaf,Hoerom,1,81,58
Kakaaf,Hoerom,1,66,43
Joceoy,Hoerom,1,54,58
Kakaaf,Hoerom,1,80,58
Scpica,Hoerom,1,NA,68
Kisain,Hoerom,1,NA,68
Scpica,Hoerom,1,NA,69
Joceoy,Hoerom,1,53,56
Doleoy,Hoerom,1,73,81
Yadeao,Hoerom,1,NA,43
Kakaaf,Hoerom,1,78,56
Sheyhe,Hoerom,1,58,55
Kakaaf,Hoerom,1,79,56
Harear,Hoerom,1,NA,69
Kakaaf,Hoerom,1,77,54
Nieyia,Hoerom,1,NA,56
Doleoy,Hoerom,1,73,81
Brtero,Hoerom,1,61,43
Molaog,Hoerom,1,3,81
Joceoy,Hoerom,1,65,68
Kakaaf,Hoerom,1,79,56
Fildit,Hoerom,1,43,43
Joceoy,Hoerom,1,53,56
Kisain,Hoerom,1,NA,69
Brlera,Hoonou,1,NA,21
Cohooe,Hoonou,1,47,43
Kalaam,Hoonou,1,NA,36
Cohooe,Hoonou,1,48,43
Brlera,Hoonou,1,NA,22
Cohooe,Hoonou,1,48,44
Brlera,Hoonou,1,NA,43
Brlera,Hoonou,1,NA,36
Brlera,Hoonou,1,NA,43
Ketsea,Hoonou,1,40,21
Scpfch,Hoonou,1,57,11
Cohooe,Hoonou,1,50,45
Ethato,Hoonou,1,33,36
Scpfch,Hoonou,1,57,11
Ludaua,Hoonou,1,31,9
Brlera,Hoonou,1,NA,10
Brlera,Hoonou,1,NA,21
Ethato,Hoonou,1,18,21
Brlera,Hoonou,1,NA,22
JKJKK,Hoonou,1,92,9
Ketsea,Hoonou,1,30,10
Brlera,Hoonou,1,NA,21
Toenol,Hoonou,1,71,22
Cohooe,Hoonou,1,47,43
Brlera,Hoonou,1,NA,22
Cohooe,Hoonou,1,48,44
Brlera,Hoonou,1,NA,23
Ketsea,Hoonou,1,65,46
Brlera,Hoonou,1,NA,21
Clrale,Hoonou,1,50,44
Brlera,Hoonou,1,NA,36
Kalaam,Hoonou,1,NA,43
Xenaen,Hoonou,1,54,43
Brlera,Hoonou,1,NA,10
Ethato,Hoonou,1,43,46
Xenaen,Hoonou,1,47,36
Brlera,Hoonou,1,NA,37
Ketsea,Hoonou,1,65,46
Scpfch,Hoonou,1,57,11
Joceoy,Hoonou,1,78,23
Brlera,Hoonou,1,NA,36
Sesseu,Hoonou,1,43,43
Brlera,Hoonou,1,NA,9
Ketsea,Hoonou,1,29,10
Ketsea,Hoonou,1,63,44
Brlera,Hoonou,1,NA,36
Cohooe,Hoonou,1,49,45
Brlera,Hoonou,1,NA,23
Brlera,Hoonou,1,NA,22
Cohooe,Hoonou,1,41,36
Brlera,Hoonou,1,NA,9
Ethato,Hoonou,1,18,21
Brlera,Hoonou,1,NA,21
Brlera,Hoonou,1,NA,43
Ketsea,Hoonou,1,62,43
Mosaom,Hoonou,1,62,43
Brlera,Hoonou,1,NA,10
Brlera,Hoonou,1,NA,23
Ketsea,Hoonou,1,56,36
Brlera,Hoonou,1,NA,36
Joceoy,Hoonou,1,78,23
Brlera,Hoonou,1,NA,37
Ketsea,Hoonou,1,62,43
Cohooe,Hoonou,1,27,22
Brlera,Hoonou,1,NA,21
Ketsea,Hoonou,1,30,11
Mosaom,Hoonou,1,62,43
Brlera,Hoonou,1,NA,37
Takaan,Hoonou,1,16,10
Brlera,Hoonou,1,NA,43
Karial,Hoonou,1,67,43
Cohooe,Hoonou,1,41,36
Ketsea,Hoonou,1,64,45
Scpfch,Hoonou,1,83,36
Brlera,Hoonou,1,NA,43
Brlera,Hoonou,1,NA,36
Ketsea,Hoonou,1,65,45
Brlera,Hoonou,1,NA,22
Ethato,Hoonou,1,19,22
Brlera,Hoonou,1,NA,21
Brlera,Hoonou,1,NA,43
Brlera,Hoonou,1,NA,21
Brlera,Hoonou,1,NA,11
Brlera,Hoonou,1,NA,23
Ketsea,Hoonou,1,30,10
Brlera,Hoonou,1,NA,10
Lukaus,Hoonov,1,NA,117
Nykayi,Hoonov,1,18,125
ShRahe,Hoonov,1,102,125
Hoonou,Hoonov,1,44,125
Brlera,Hoonov,1,NA,102
Harear,Hoonov,1,NA,66
Lukaus,Hoonov,1,NA,117
Doleoy,Hoonov,1,61,91
Harear,Hoonov,1,NA,91
Fildit,Hoonov,1,43,66
Lukaus,Hoonov,1,NA,104
ShRahe,Hoonov,1,80,103
Nykayi,Hoonov,1,19,126
Lukaus,Hoonov,1,NA,104
Nykayi,Hoonov,1,20,127
ShRahe,Hoonov,1,104,127
ShRahe,Hoonov,1,94,117
Lukaus,Hoonov,1,NA,127
JKJKK,Hoonov,1,104,103
Lukaus,Hoonov,1,NA,117
Lukaus,Hoonov,1,NA,104
ShRahe,Hoonov,1,104,127
Doleoy,Hoonov,1,36,66
ShRahe,Hoonov,1,82,104
Kisain,Hoonov,1,NA,117
Kalaam,Hoonov,1,NA,117
Kakaaf,Hoonov,1,77,77
Doleoy,Hoonov,1,46,77
Ganeab,Hoonov,1,NA,104
Lukaus,Hoonov,1,NA,104
Doleoy,Hoonov,1,50,80
Brlera,Hoonov,1,NA,77
ShRahe,Hoonov,1,44,67
Lukaus,Hoonov,1,NA,104
Nykayi,Hoonov,1,19,126
Doleoy,Hoonov,1,37,67
Lukaus,Hoonov,1,NA,104
Lukaus,Hoonov,1,NA,104
Doleoy,Hoonov,1,35,66
Harear,Hoonov,1,NA,92
Lukaus,Hoonov,1,NA,105
Mbmeba,Hoonov,1,NA,80
Frwnre,Hoonov,1,133,104
ShRahe,Hoonov,1,80,103
Nykayi,Hoonov,1,19,126
Lukaus,Hoonov,1,NA,117
Lukaus,Hoonov,1,NA,104
ShRahe,Hoonov,1,82,104
Nykayi,Hoonov,1,19,126
ShRahe,Hoonov,1,82,105
Harear,Hoonov,1,NA,67
Priare,Hoonov,1,NA,103
Nykayi,Hoonov,1,19,126
Harear,Hoonov,1,NA,79
ShRahe,Hoonov,1,68,91
ShRahe,Hoonov,1,81,104
Lukaus,Hoonov,1,NA,104
Doleoy,Hoonov,1,50,80
Lukaus,Hoonov,1,NA,126
Scpica,Hoonov,1,NA,92
Brlera,Hoonov,1,NA,103
Lukaus,Hoonov,1,NA,104
Harear,Hoonov,1,NA,91
ShRahe,Hoonov,1,82,104
Scpfch,Hoonov,1,31,66
Joceoy,Hoonov,1,78,104
Priare,Hoonov,1,NA,79
ShRahe,Hoonov,1,104,127
Ganeab,Hoonov,1,NA,103
Priare,Hoonov,1,NA,67
Scpica,Hoonov,1,NA,117
Lukaus,Hoonov,1,NA,105
Doleoy,Hoonov,1,47,77
Nykayi,Hoonov,1,19,126
Brlera,Hoonov,1,NA,102
Ganeab,Hoonov,1,NA,104
ShRahe,Hoonov,1,80,103
Kalaam,Hoonov,1,NA,104
Auenus,Hoonov,1,80,104
Brlera,Hoonov,1,NA,104
ShRahe,Hoonov,1,104,126
Doleoy,Hoonov,1,49,79
ShRahe,Hoonov,1,102,125
Harear,Hoonov,1,NA,81
Harear,Hoonov,1,NA,104
Lukaus,Hoonov,1,NA,81
Doleoy,Hoonov,1,46,76
Kalaam,Hoonov,1,NA,104
Hoonov,Hoonov,1,103,103
Setier,Hoonov,1,43,92
Kalaam,Hoonov,1,NA,103
Nykayi,Hoonov,1,18,125
Doleoy,Hoonov,1,35,65
ShRahe,Hoonov,1,58,81
Brlera,Hoonov,1,NA,125
ShRahe,Hoonov,1,94,117
Doleoy,Hoonov,1,61,91
ShRahe,Hoonov,1,81,104
Doleoy,Hoonov,1,49,80
Sheyhe,Hoonov,1,61,80
Joceoy,Hoonov,1,53,79
Priare,Hoonov,1,NA,66
Lukaus,Hoonov,1,NA,104
Lukaus,Hoonov,1,NA,125
Priare,Hoonov,1,NA,103
Lukaus,Hoonov,1,NA,117
ShRahe,Hoonov,1,104,126
Nykayi,Hoonov,1,19,126
Auenus,Hoonov,1,41,65
Scpica,Hoonov,1,NA,77
Lukaus,Hoonov,1,NA,126
Mbmeba,Hoonov,1,NA,67
Kivuiv,Hoonov,1,14,127
Lukaus,Hoonov,1,NA,104
Frwnre,Hoonov,1,132,103
Nykayi,Hoonov,1,20,127
Takaan,Hoonov,1,51,127
Fildit,Hoonov,1,43,66
Priare,Hoonov,1,NA,92
Kalaam,Hoonov,1,NA,103
Fildit,Hoonov,1,43,66
Kalaam,Hoonov,1,NA,104
Lukaus,Hoonov,1,NA,127
Frwnre,Hoonov,1,132,103
JKJKK,Hoonov,1,104,103
Kalaam,Hoonov,1,NA,103
Lukaus,Hoonov,1,NA,117
Brlera,Hoonov,1,NA,104
Kisain,Hoonov,1,NA,117
ShRahe,Hoonov,1,103,126
Priare,Hoonov,1,NA,67
Scpfch,Hoonov,1,69,104
Priare,Hoonov,1,NA,92
Lukaus,Hoonov,1,NA,104
Kalaam,Hoonov,1,NA,127
Nykayi,Hoonov,1,19,126
Ganeab,Hoonov,1,NA,103
Kakaaf,Hoonov,1,79,79
Nykayi,Hoonov,1,20,127
Lileib,Hoonov,1,NA,104
Scpica,Hoonov,1,NA,117
Brtero,Hoonov,1,74,79
Kalaam,Hoonov,1,NA,104
Lukaus,Hoonov,1,NA,104
Nykayi,Hoonov,1,18,125
Nykayi,Hoonov,1,19,126
ShRahe,Hoonov,1,102,125
Kakaaf,Hoonov,1,76,76
Nykayi,Hoonov,1,19,125
Harear,Hoonov,1,NA,78
ShRahe,Hoonov,1,81,104
Scpica,Hoonov,1,NA,117
Lukaus,Hoonov,1,NA,126
Yadeao,Hoonov,1,NA,117
Joceoy,Hoonov,1,66,92
Frwnre,Hoonov,1,134,104
Kalaam,Hoonov,1,NA,103
Doleoy,Hoonov,1,36,66
ShRahe,Hoonov,1,68,91
ShRahe,Hoonov,1,95,117
Doleoy,Hoonov,1,61,92
Fildit,Hoonov,1,69,92
Priare,Hoonov,1,NA,67
ShRahe,Hoonov,1,82,104
Lukaus,Hoonov,1,NA,125
Harear,Hoonov,1,NA,125
Lukaus,Hoonov,1,NA,105
Priare,Hoonov,1,NA,91
Sheyhe,Hoonov,1,47,67
Kalaam,Hoonov,1,NA,103
Lukaus,Hoonov,1,NA,117
Sheyhe,Hueyux,1,60,59
Ganeab,Hueyux,1,NA,47
Ganeab,Hueyux,1,NA,71
Ganeab,Hueyux,1,NA,47
Ganeab,Hueyux,1,NA,59
Ganeab,Hueyux,1,NA,59
Nieyia,Hueyux,1,NA,57
Ganeab,Hueyux,1,NA,72
Ganeab,Hueyux,1,NA,47
Ganeab,Hueyux,1,NA,56
Ganeab,Hueyux,1,NA,46
Ganeab,Hueyux,1,NA,47
Ganeab,Hueyux,1,NA,46
Ganeab,Hueyux,1,NA,57
Ganeab,Hueyux,1,NA,61
Ganeab,Hueyux,1,NA,57
Ganeab,Hueyux,1,NA,57
Ganeab,Hueyux,1,NA,58
Joceoy,Hueyux,1,53,59
Doleoy,Hueyux,1,62,72
Yadeao,Hueyux,1,NA,72
Ganeab,Hueyux,1,NA,71
Ganeab,Hueyux,1,NA,59
Ganeab,Hueyux,1,NA,60
Ganeab,Hueyux,1,NA,59
Ganeab,Hueyux,1,NA,57
Joceoy,Hueyux,1,41,47
Joceoy,Hueyux,1,66,72
Joceoy,Hueyux,1,66,72
Ganeab,Hueyux,1,NA,71
Fildit,Hueyux,1,43,46
Setier,Hueyux,1,44,73
Ganeab,Hueyux,1,NA,60
Ganeab,Hueyux,1,NA,72
Ganeab,Hueyux,1,NA,59
Ganeab,Hueyux,1,NA,46
Ganeab,Hueyux,1,NA,60
Ganeab,Hueyux,1,NA,57
Harear,Hueyux,1,NA,72
Ganeab,Hueyux,1,NA,47
Ganeab,Hueyux,1,NA,59
Yaraao,Hueyux,1,25,46
Ganeab,Hueyux,1,NA,59
Ganeab,Hueyux,1,NA,46
Ganeab,Hueyux,1,NA,57
Kisain,Hueyux,1,NA,72
Brlera,Hueyux,1,NA,46
Ganeab,Hueyux,1,NA,58
Ganeab,Hueyux,1,NA,46
Ganeab,Hueyux,1,NA,71
Ganeab,Hueyux,1,NA,46
Bearea,Hueyux,1,41,72
Ganeab,Hueyux,1,NA,46
Ganeab,Hueyux,1,NA,71
Ganeab,Hueyux,1,NA,59
Clrale,Ishash,1,50,23
Lileib,Ishash,1,NA,22
Karial,Ishash,1,62,15
Clrale,Ishash,1,42,15
Lileib,Ishash,1,NA,21
Clrale,Ishash,1,43,16
Karial,Ishash,1,67,21
Clrale,Ishash,1,50,22
Lileib,Ishash,1,NA,21
Lileib,Ishash,1,NA,15
Clrale,Ishash,1,43,15
Toenol,Ishash,1,86,15
Lileib,Ishash,1,NA,21
Karial,Ishash,1,63,16
Karial,Ishash,1,46,0
Karial,Ishash,1,62,15
Karial,Ishash,1,46,0
Karial,Ishash,1,47,0
Isrosh,Ishash,1,42,21
Clrale,Ishash,1,49,22
Caviap,Ishash,1,24,21
Clrale,Ishash,1,42,15
Clrale,Ishash,1,43,16
Karial,Ishash,1,67,21
Karial,Ishash,1,67,21
Karial,Ishash,1,68,22
Zobaom,Ishash,1,14,22
Karial,Ishash,1,46,0
Lileib,Ishash,1,NA,23
Karial,Ishash,1,67,21
Lileib,Ishash,1,NA,16
Lileib,Ishash,1,NA,16
Clrale,Ishash,1,50,23
Frwnre,Ishash,1,134,1
Clrale,Ishash,1,41,13
Karial,Ishash,1,61,15
Lileib,Ishash,1,NA,14
Frwnre,Ishash,1,133,0
Molaog,Ishash,1,24,21
Zobaom,Ishash,1,13,21
Lileib,Ishash,1,NA,15
Karial,Ishash,1,47,1
Frwnre,Ishash,1,133,0
Karial,Ishash,1,47,1
Frwnre,Ishash,1,148,15
Frwnre,Isrosh,1,121,10
Mosaom,Isrosh,1,55,35
Sesseu,Isrosh,1,35,35
Frwnre,Isrosh,1,133,21
Frwnre,Isrosh,1,132,21
Clrale,Isrosh,1,49,43
Mosaom,Isrosh,1,63,43
Lileib,Isrosh,1,NA,21
Frwnre,Isrosh,1,132,20
Ludaua,Isrosh,1,43,21
Frwnre,Isrosh,1,131,20
Frwnre,Isrosh,1,121,9
Clrale,Isrosh,1,27,21
Frwnre,Isrosh,1,120,9
Frwnre,Isrosh,1,133,22
Frwnre,Isrosh,1,133,22
Frwnre,Isrosh,1,131,20
Frwnre,Isrosh,1,132,20
Auenus,Isrosh,1,94,36
Frwnre,Isrosh,1,155,44
Frwnre,Isrosh,1,121,10
Frwnre,Isrosh,1,120,9
Frwnre,Isrosh,1,133,22
Mosaom,Isrosh,1,41,21
Frwnre,Isrosh,1,148,37
Frwnre,Isrosh,1,148,36
Frwnre,Isrosh,1,120,9
Frwnre,Isrosh,1,133,21
Frwnre,Isrosh,1,133,22
Frwnre,Isrosh,1,133,22
Takaan,Isrosh,1,41,35
Sesseu,Isrosh,1,22,22
Frwnre,Isrosh,1,121,9
Bearea,Isrosh,1,53,22
Frwnre,Isrosh,1,147,35
Harear,Isrosh,1,NA,9
Xenaen,Isrosh,1,21,9
Karial,Isrosh,1,46,21
Frwnre,Isrosh,1,133,21
Karial,Isrosh,1,61,36
Sesseu,Isrosh,1,45,45
Frwnre,Isrosh,1,149,37
Yadeao,Isrosh,1,NA,22
Clrale,Isrosh,1,49,43
Sesseu,Isrosh,1,21,21
Frwnre,Isrosh,1,121,10
Frwnre,Isrosh,1,147,36
Pietik,Isrosh,1,32,22
Frwnre,Isrosh,1,154,42
Frwnre,Isrosh,1,121,9
Frwnre,Isrosh,1,132,21
Frwnre,Isrosh,1,133,22
Lukaus,Isrosh,1,NA,42
Frwnre,Isrosh,1,120,9
Frwnre,Isrosh,1,132,21
Frwnre,Isrosh,1,133,22
Clrale,Isrosh,1,50,44
Byonyr,Isrosh,1,55,44
Okgaka,Isrosh,1,43,35
Frwnre,Isrosh,1,147,35
Frwnre,Isrosh,1,121,9
Frwnre,Isrosh,1,154,42
Frwnre,Isrosh,1,121,10
Frwnre,Isrosh,1,134,22
Clrale,Isrosh,1,49,44
Frwnre,Isrosh,1,121,9
Frwnre,Isrosh,1,121,10
Frwnre,Isrosh,1,134,22
Auenus,Isrosh,1,79,21
Pietik,Isrosh,1,45,35
Frwnre,Isrosh,1,133,21
Frwnre,Isrosh,1,154,42
Frwnre,Isrosh,1,132,21
Frwnre,Isrosh,1,133,21
Frwnre,Isrosh,1,132,21
Frwnre,Isrosh,1,133,22
Frwnre,Isrosh,1,121,9
Frwnre,Isrosh,1,133,22
Mosaom,Isrosh,1,55,36
Frwnre,Isrosh,1,132,21
Ishash,Isrosh,1,15,36
Frwnre,Isrosh,1,133,22
Kaguas,Isrosh,1,23,44
Frwnre,Isrosh,1,120,8
Frwnre,Isrosh,1,121,9
Frwnre,Isrosh,1,121,10
Cohooe,Isrosh,1,27,22
Frwnre,Isrosh,1,120,9
Frwnre,Isrosh,1,133,22
Priare,Isrosh,1,NA,35
Frwnre,Isrosh,1,147,35
Frwnre,Isrosh,1,147,36
Frwnre,Isrosh,1,121,10
Ludaua,Isrosh,1,67,45
Frwnre,Isrosh,1,121,9
Addede,JKJKK,1,104,68
Sheyhe,JKJKK,1,47,67
Auenus,JKJKK,1,57,82
Clrale,JKJKK,1,16,93
Sheyhe,JKJKK,1,47,67
Karial,JKJKK,1,47,106
Karial,JKJKK,1,46,105
Sheyhe,JKJKK,1,46,66
Doleoy,JKJKK,1,36,68
Karial,JKJKK,1,46,105
Bearea,JKJKK,1,52,104
Lukaus,JKJKK,1,NA,83
Frwnre,JKJKK,1,120,93
Pietik,JKJKK,1,31,105
Pietik,JKJKK,1,31,104
Caviap,JKJKK,1,24,126
Lomeom,JKJKK,1,NA,80
Sheyhe,JKJKK,1,62,82
Scpica,JKJKK,1,NA,120
Kisain,JKJKK,1,NA,66
Sheyhe,JKJKK,1,47,67
Amlimb,JKJKK,1,35,104
Sheyhe,JKJKK,1,60,81
Scpica,JKJKK,1,NA,105
Caviap,JKJKK,1,24,126
Brtero,JKJKK,1,71,77
Brtero,JKJKK,1,71,78
Pietik,JKJKK,1,20,93
Sheyhe,JKJKK,1,47,67
Karial,JKJKK,1,46,105
Sheyhe,JKJKK,1,45,66
Frwnre,JKJKK,1,120,93
Sheyhe,JKJKK,1,45,66
Auenus,JKJKK,1,54,80
Kisain,JKJKK,1,NA,67
Kisain,JKJKK,1,NA,105
Okgaka,JKJKK,1,29,104
Auenus,JKJKK,1,57,82
Pietik,JKJKK,1,53,127
Kisain,JKJKK,1,NA,66
Auenus,JKJKK,1,79,105
Caviap,JKJKK,1,17,119
Clrale,JKJKK,1,27,105
Karial,JKJKK,1,47,106
Clrale,JKJKK,1,14,92
Auenus,JKJKK,1,41,67
Brtero,JKJKK,1,61,68
Vigair,JKJKK,1,79,128
Karial,JKJKK,1,68,126
Molaog,JKJKK,1,24,126
Nykayi,JKJKK,1,20,128
Auenus,JKJKK,1,56,82
Auenus,JKJKK,1,42,67
Karial,JKJKK,1,46,105
Clrale,JKJKK,1,28,106
Kisain,JKJKK,1,NA,119
Clrale,JKJKK,1,48,126
Joceoy,JKJKK,1,40,67
Zobaom,JKJKK,1,13,126
Auenus,JKJKK,1,57,82
Caviap,JKJKK,1,26,127
Ludaua,JKJKK,1,65,126
Karial,JKJKK,1,34,92
Clrale,JKJKK,1,51,128
Scpfch,JKJKK,1,57,94
Clrale,JKJKK,1,50,128
Nykayi,JKJKK,1,18,126
Okgoka,JKJKK,1,131,94
Ludaua,JKJKK,1,44,106
Karial,JKJKK,1,35,93
Kisain,JKJKK,1,NA,126
Karial,JKJKK,1,46,105
Auenus,JKJKK,1,94,119
Callar,JKJKK,1,44,68
Okgoka,JKJKK,1,131,93
Clrale,JKJKK,1,26,104
Okgoka,JKJKK,1,130,93
Frwnre,JKJKK,1,156,129
Karial,JKJKK,1,46,105
Auenus,JKJKK,1,79,105
Karial,JKJKK,1,46,105
Clrale,JKJKK,1,51,128
Clrale,JKJKK,1,51,129
Auenus,JKJKK,1,67,92
Scpfch,JKJKK,1,68,104
Nykayi,JKJKK,1,20,128
Karial,JKJKK,1,34,92
ShRahe,JKJKK,1,80,104
Kisain,JKJKK,1,NA,83
Kisain,JKJKK,1,NA,82
Frwnre,JKJKK,1,133,105
Karial,JKJKK,1,45,104
Karial,JKJKK,1,35,93
Okgoka,JKJKK,1,130,93
Clrale,JKJKK,1,49,127
CJJDJD,JKJKK,1,113,120
Auenus,JKJKK,1,57,82
Sheyhe,JKJKK,1,48,68
Frwnre,JKJKK,1,120,93
Karial,JKJKK,1,35,93
Clrale,JKJKK,1,27,105
Okgoka,JKJKK,1,131,94
Clrale,JKJKK,1,51,129
Anvont,JKJKK,1,58,118
Frwnre,JKJKK,1,96,68
Kisain,JKJKK,1,NA,82
Kisain,JKJKK,1,NA,105
Karial,JKJKK,1,70,128
Anvont,JKJKK,1,32,92
Frwnre,JKJKK,1,95,67
Karial,JKJKK,1,46,105
Clrale,JKJKK,1,51,129
Ishash,JKJKK,1,16,121
Auenus,JKJKK,1,93,119
Orllrw,JKJKK,1,101,119
Xenaen,JKJKK,1,33,105
Kisain,JKJKK,1,NA,127
Marxar,JKJKK,1,NA,81
Okgaka,JKJKK,1,50,126
Marxar,JKJKK,1,NA,80
Okgaka,JKJKK,1,29,105
Okgaka,JKJKK,1,29,105
Clrale,JKJKK,1,41,118
Karial,JKJKK,1,35,94
Brtero,JKJKK,1,60,67
Clrale,JKJKK,1,28,106
Okgaka,JKJKK,1,52,128
Frwnre,JKJKK,1,109,81
Karial,JKJKK,1,46,105
Karial,JKJKK,1,34,93
Pietik,JKJKK,1,32,106
Karial,JKJKK,1,46,105
Karial,JKJKK,1,46,104
Joceoy,JKJKK,1,41,68
Clrale,JKJKK,1,28,106
Auenus,JKJKK,1,66,92
Brtero,JKJKK,1,73,80
Clrale,JKJKK,1,14,92
Frwnre,JKJKK,1,121,93
Okgaka,JKJKK,1,50,126
Brtero,JKJKK,1,61,68
ShRahe,JKJKK,1,96,120
Karial,JKJKK,1,47,105
Clrale,JKJKK,1,27,105
Clrale,JKJKK,1,27,105
Auenus,JKJKK,1,68,93
Karial,JKJKK,1,46,104
Clrale,JKJKK,1,16,93
Karial,JKJKK,1,46,104
Karial,JKJKK,1,34,92
Pietik,JKJKK,1,31,105
Brlera,JKJKK,1,NA,105
Clrale,JKJKK,1,42,120
Karial,JKJKK,1,46,105
Pietik,JKJKK,1,52,126
Karial,JKJKK,1,67,126
Karial,JKJKK,1,46,105
Clrale,JKJKK,1,27,105
Auenus,JKJKK,1,55,80
Karial,JKJKK,1,69,127
Brtero,JKJKK,1,74,80
Karial,JKJKK,1,67,126
Frwnre,JKJKK,1,94,66
Clrale,JKJKK,1,51,129
Sheyhe,JKJKK,1,48,68
Pietik,JKJKK,1,20,93
Takaan,JKJKK,1,49,127
Brtero,JKJKK,1,73,80
Clrale,JKJKK,1,27,105
Karial,JKJKK,1,34,92
Clrale,JKJKK,1,48,126
Clrale,JKJKK,1,48,126
Clrale,JKJKK,1,51,129
Lileib,JKJKK,1,NA,119
Lileib,JKJKK,1,NA,67
Frwnre,JKJKK,1,94,66
Auenus,JKJKK,1,56,82
Karial,JKJKK,1,47,106
Kisain,JKJKK,1,NA,127
Karial,JKJKK,1,46,104
Brtero,JKJKK,1,71,77
Auenus,JKJKK,1,68,93
Karial,JKJKK,1,46,104
Lukaus,JKJKK,1,NA,118
Karial,JKJKK,1,47,106
Clrale,JKJKK,1,15,93
Mzzuzu,JKJKK,1,23,126
Clrale,JKJKK,1,27,105
Ishash,JKJKK,1,21,126
Okgoka,JKJKK,1,131,94
Caviap,JKJKK,1,24,126
Lukaus,JKJKK,1,NA,119
Lileib,JKJKK,1,NA,118
Clrale,JKJKK,1,40,118
Karial,JKJKK,1,47,106
Karial,JKJKK,1,34,93
Auenus,JKJKK,1,67,93
Lileib,JKJKK,1,NA,79
Auenus,JKJKK,1,52,78
Karial,JKJKK,1,46,105
Auenus,JKJKK,1,42,68
Karial,JKJKK,1,68,126
Karial,JKJKK,1,68,126
Karial,JKJKK,1,47,105
Pietik,JKJKK,1,31,105
Lileib,JKJKK,1,NA,67
Mzzuzu,JKJKK,1,23,126
Frwnre,JKJKK,1,120,92
Harear,JKJKK,1,NA,68
Frwnre,JKJKK,1,109,81
Pietik,JKJKK,1,31,105
Kisain,JKJKK,1,NA,126
Lileib,JKJKK,1,NA,67
Clrale,JKJKK,1,27,105
Karial,JKJKK,1,47,106
Scpica,JKJKK,1,NA,66
Auenus,JKJKK,1,41,66
Karial,JKJKK,1,47,105
Clrale,JKJKK,1,27,104
Karial,JKJKK,1,35,93
Karial,JKJKK,1,47,106
Karial,JKJKK,1,46,105
Caviap,JKJKK,1,24,126
Clrale,JKJKK,1,48,126
Clrale,JKJKK,1,50,127
Scpica,JKJKK,1,NA,67
Kivuiv,JKJKK,1,11,126
Brlera,JKJKK,1,NA,67
Frwnre,JKJKK,1,147,119
Clrale,JKJKK,1,50,128
